date,sentence_idx,sentence,p_pos,p_neu,p_neg,score,entropy,model_tag
2009-01-28,9,The Federal Reserve will employ all available tools to promote the resumption of sustainable economic growth and to preserve price stability.,0.7744284272193909,0.15102216601371765,0.07454943656921387,0.699878990650177,0.6770008594567057,finbert-cal
2009-01-28,10,The focus of the Committee's policy is to support the functioning of financial markets and stimulate the economy through open market operations and other measures that are likely to keep the size of the Federal Reserve's balance sheet at a high level.,0.18538986146450043,0.7396306395530701,0.07497953623533249,0.11041032522916794,0.7297497913921,finbert-cal
2009-01-28,11,"The Federal Reserve continues to purchase large quantities of agency debt and mortgage-backed securities to provide support to the mortgage and housing markets, and it stands ready to expand the quantity of such purchases and the duration of the purchase program as conditions warrant.",0.6596962809562683,0.2731628119945526,0.06714097410440445,0.5925553068518639,0.8102426865963945,finbert-cal
2009-01-28,12,The Committee also is prepared to purchase longer-term Treasury securities if evolving circumstances indicate that such transactions would be particularly effective in improving conditions in private credit markets.,0.13169381022453308,0.7854768633842468,0.0828293040394783,0.04886450618505478,0.662969850163479,finbert-cal
2009-01-28,13,The Federal Reserve will be implementing the Term Asset-Backed Securities Loan Facility to facilitate the extension of credit to households and small businesses.,0.23267924785614014,0.7080435752868652,0.05927710235118866,0.17340214550495148,0.7512094563581988,finbert-cal
2009-01-28,14,The Committee will continue to monitor carefully the size and composition of the Federal Reserve's balance sheet in light of evolving financial market developments and to assess whether expansions of or modifications to lending facilities would serve to further support credit markets and economic activity and help to preserve price stability.,0.20254254341125488,0.706960141658783,0.09049731492996216,0.11204522848129272,0.7859952760344684,finbert-cal
2009-03-18,0,Information received since the Federal Open Market Committee met in January indicates that the economy continues to contract.,0.15936985611915588,0.21177378296852112,0.628856360912323,-0.4694865047931671,0.9131067081040096,finbert-cal
2009-03-18,1,"Job losses, declining equity and housing wealth, and tight credit conditions have weighed on consumer sentiment and spending.",0.10810337215662003,0.13414283096790314,0.7577537894248962,-0.6496504172682762,0.720165336552731,finbert-cal
2009-03-18,2,Weaker sales prospects and difficulties in obtaining credit have led businesses to cut back on inventories and fixed investment.,0.12022332102060318,0.11476219445466995,0.7650144696235657,-0.6447911486029625,0.7080466674483188,finbert-cal
2009-03-18,3,U.S. exports have slumped as a number of major trading partners have also fallen into recession.,0.11249525845050812,0.12357771396636963,0.7639270424842834,-0.6514317840337753,0.7098839661792837,finbert-cal
2009-03-18,4,"Although the near-term economic outlook is weak, the Committee anticipates that policy actions to stabilize financial markets and institutions, together with fiscal and monetary stimulus, will contribute to a gradual resumption of sustainable economic growth.",0.790047824382782,0.1349819451570511,0.07497017085552216,0.7150776535272598,0.6507234528312121,finbert-cal
2009-03-18,5,"In light of increasing economic slack here and abroad, the Committee expects that inflation will remain subdued.",0.5368348956108093,0.2606200873851776,0.20254507660865784,0.3342898190021515,1.007822181218189,finbert-cal
2009-03-18,6,"Moreover, the Committee sees some risk that inflation could persist for a time below rates that best foster economic growth and price stability in the longer term.",0.2861331105232239,0.19095732271671295,0.5229095816612244,-0.2367764711380005,1.0132335967902044,finbert-cal
2009-03-18,7,"In these circumstances, the Federal Reserve will employ all available tools to promote economic recovery and to preserve price stability.",0.7614578604698181,0.16482259333133698,0.0737195611000061,0.687738299369812,0.696891916120639,finbert-cal
2009-03-18,8,The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and anticipates that economic conditions are likely to warrant exceptionally low levels of the federal funds rate for an extended period.,0.1147187277674675,0.7950530052185059,0.09022831916809082,0.02449040859937668,0.6477761433368117,finbert-cal
2009-03-18,9,"To provide greater support to mortgage lending and housing markets, the Committee decided today to increase the size of the Federal Reserves balance sheet further by purchasing up to an additional $750 billion of agency mortgage-backed securities, bringing its total purchases of these securities to up to $1.25 trillion this year, and to increase its purchases of agency debt this year by up to $100 billion to a total of up to $200 billion.",0.5976230502128601,0.3331841230392456,0.0691927894949913,0.5284302607178688,0.8586469098242479,finbert-cal
2009-03-18,10,"Moreover, to help improve conditions in private credit markets, the Committee decided to purchase up to $300 billion of longer-term Treasury securities over the next six months.",0.77098548412323,0.1602095663547516,0.06880494207143784,0.7021805420517921,0.6780647337990465,finbert-cal
2009-03-18,11,The Federal Reserve has launched the Term Asset-Backed Securities Loan Facility to facilitate the extension of credit to households and small businesses and anticipates that the range of eligible collateral for this facility is likely to be expanded to include other financial assets.,0.24911192059516907,0.6767987608909607,0.07408929616212845,0.17502262443304062,0.8032547553917562,finbert-cal
2009-03-18,12,The Committee will continue to carefully monitor the size and composition of the Federal Reserve's balance sheet in light of evolving financial and economic developments.,0.1188153326511383,0.7785545587539673,0.10263007879257202,0.016185253858566284,0.681633566245919,finbert-cal
2009-04-29,0,"Information received since the Federal Open Market Committee met in March indicates that the economy has continued to contract, though the pace of contraction appears to be somewhat slower.",0.19013330340385437,0.21524497866630554,0.5946217775344849,-0.4044884741306305,0.9553406980849699,finbert-cal
2009-04-29,1,"Household spending has shown signs of stabilizing but remains constrained by ongoing job losses, lower housing wealth, and tight credit.",0.09401221573352814,0.13780000805854797,0.7681878209114075,-0.6741756051778793,0.6979762099017829,finbert-cal
2009-04-29,2,"Weak sales prospects and difficulties in obtaining credit have led businesses to cut back on inventories, fixed investment, and staffing.",0.11419142782688141,0.11355120688676834,0.7722573280334473,-0.6580659002065659,0.6943926149229802,finbert-cal
2009-04-29,3,"Although the economic outlook has improved modestly since the March meeting, partly reflecting some easing of financial market conditions, economic activity is likely to remain weak for a time.",0.10289771854877472,0.11426054686307907,0.7828417420387268,-0.6799440234899521,0.67351288777898,finbert-cal
2009-04-29,4,"Nonetheless, the Committee continues to anticipate that policy actions to stabilize financial markets and institutions, fiscal and monetary stimulus, and market forces will contribute to a gradual resumption of sustainable economic growth in a context of price stability.",0.7955413460731506,0.13182348012924194,0.07263518869876862,0.722906157374382,0.6395506028270612,finbert-cal
2009-04-29,5,"In light of increasing economic slack here and abroad, the Committee expects that inflation will remain subdued.",0.5368348956108093,0.2606200873851776,0.20254507660865784,0.3342898190021515,1.007822181218189,finbert-cal
2009-04-29,6,"Moreover, the Committee sees some risk that inflation could persist for a time below rates that best foster economic growth and price stability in the longer term.",0.2861331105232239,0.19095732271671295,0.5229095816612244,-0.2367764711380005,1.0132335967902044,finbert-cal
2009-04-29,7,"In these circumstances, the Federal Reserve will employ all available tools to promote economic recovery and to preserve price stability.",0.7614578604698181,0.16482259333133698,0.0737195611000061,0.687738299369812,0.696891916120639,finbert-cal
2009-04-29,8,The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and anticipates that economic conditions are likely to warrant exceptionally low levels of the federal funds rate for an extended period.,0.1147187277674675,0.7950530052185059,0.09022831916809082,0.02449040859937668,0.6477761433368117,finbert-cal
2009-04-29,9,"As previously announced, to provide support to mortgage lending and housing markets and to improve overall conditions in private credit markets, the Federal Reserve will purchase a total of up to $1.25 trillion of agency mortgage-backed securities and up to $200 billion of agency debt by the end of the year.",0.3755781352519989,0.5545055866241455,0.06991631537675858,0.3056618198752403,0.8807887047076896,finbert-cal
2009-04-29,10,"In addition, the Federal Reserve will buy up to $300 billion of Treasury securities by autumn.",0.16719384491443634,0.7671023607254028,0.06570371985435486,0.10149012506008148,0.6813137819001016,finbert-cal
2009-04-29,11,The Committee will continue to evaluate the timing and overall amounts of its purchases of securities in light of the evolving economic outlook and conditions in financial markets.,0.12681619822978973,0.7841299176216125,0.08905389159917831,0.03776230663061142,0.6679407402121307,finbert-cal
2009-04-29,12,The Federal Reserve is facilitating the extension of credit to households and businesses and supporting the functioning of financial markets through a range of liquidity programs.,0.7044216394424438,0.2274467647075653,0.06813158094882965,0.6362900584936142,0.7666488780694223,finbert-cal
2009-04-29,13,The Committee will continue to carefully monitor the size and composition of the Federal Reserve's balance sheet in light of financial and economic developments.,0.11452477425336838,0.7851374745368958,0.10033777356147766,0.014187000691890717,0.6687909614902798,finbert-cal
2009-06-24,0,Information received since the Federal Open Market Committee met in April suggests that the pace of economic contraction is slowing.,0.7212050557136536,0.14315290749073029,0.13564197719097137,0.5855630785226822,0.7849562684673537,finbert-cal
2009-06-24,1,Conditions in financial markets have generally improved in recent months.,0.7831943035125732,0.13597708940505981,0.08082857728004456,0.7023657262325287,0.6660217385953842,finbert-cal
2009-06-24,2,"Household spending has shown further signs of stabilizing but remains constrained by ongoing job losses, lower housing wealth, and tight credit.",0.09471549838781357,0.1366790235042572,0.7686054706573486,-0.6738899722695351,0.6975201508463014,finbert-cal
2009-06-24,3,Businesses are cutting back on fixed investment and staffing but appear to be making progress in bringing inventory stocks into better alignment with sales.,0.7878479361534119,0.12596681714057922,0.08618521690368652,0.7016627192497253,0.6600946527890559,finbert-cal
2009-06-24,4,"Although economic activity is likely to remain weak for a time, the Committee continues to anticipate that policy actions to stabilize financial markets and institutions, fiscal and monetary stimulus, and market forces will contribute to a gradual resumption of sustainable economic growth in a context of price stability.",0.7846176624298096,0.14041326940059662,0.07496903091669083,0.7096486315131187,0.660191104234681,finbert-cal
2009-06-24,5,The prices of energy and other commodities have risen of late.,0.283010870218277,0.4739333391189575,0.2430557757616043,0.03995509445667267,1.0549104709872128,finbert-cal
2009-06-24,6,"However, substantial resource slack is likely to dampen cost pressures, and the Committee expects that inflation will remain subdued for some time.",0.32161808013916016,0.2552051246166229,0.4231767952442169,-0.10155871510505676,1.0772883192801765,finbert-cal
2009-06-24,7,"In these circumstances, the Federal Reserve will employ all available tools to promote economic recovery and to preserve price stability.",0.7614578604698181,0.16482259333133698,0.0737195611000061,0.687738299369812,0.696891916120639,finbert-cal
2009-06-24,8,The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and continues to anticipate that economic conditions are likely to warrant exceptionally low levels of the federal funds rate for an extended period.,0.1267024725675583,0.7829064130783081,0.090391144156456,0.036311328411102295,0.6706315070261197,finbert-cal
2009-06-24,9,"As previously announced, to provide support to mortgage lending and housing markets and to improve overall conditions in private credit markets, the Federal Reserve will purchase a total of up to $1.25 trillion of agency mortgage-backed securities and up to $200 billion of agency debt by the end of the year.",0.3755781352519989,0.5545055866241455,0.06991631537675858,0.3056618198752403,0.8807887047076896,finbert-cal
2009-06-24,10,"In addition, the Federal Reserve will buy up to $300 billion of Treasury securities by autumn.",0.16719384491443634,0.7671023607254028,0.06570371985435486,0.10149012506008148,0.6813137819001016,finbert-cal
2009-06-24,11,The Committee will continue to evaluate the timing and overall amounts of its purchases of securities in light of the evolving economic outlook and conditions in financial markets.,0.12681619822978973,0.7841299176216125,0.08905389159917831,0.03776230663061142,0.6679407402121307,finbert-cal
2009-06-24,12,The Federal Reserve is monitoring the size and composition of its balance sheet and will make adjustments to its credit and liquidity programs as warranted.,0.12739534676074982,0.7769982814788818,0.09560640156269073,0.03178894519805908,0.6829805179137542,finbert-cal
2009-08-12,0,Information received since the Federal Open Market Committee met in June suggests that economic activity is leveling out.,0.11912538856267929,0.7709237337112427,0.10995081812143326,0.009174570441246033,0.6967574996621646,finbert-cal
2009-08-12,1,Conditions in financial markets have improved further in recent weeks.,0.8142802119255066,0.10570554435253143,0.08001425117254257,0.734265960752964,0.6069052092090099,finbert-cal
2009-08-12,2,"Household spending has continued to show signs of stabilizing but remains constrained by ongoing job losses, sluggish income growth, lower housing wealth, and tight credit.",0.09203898906707764,0.12929536402225494,0.7786656618118286,-0.686626672744751,0.678858308423385,finbert-cal
2009-08-12,3,Businesses are still cutting back on fixed investment and staffing but are making progress in bringing inventory stocks into better alignment with sales.,0.7861083149909973,0.13044705986976624,0.08344470709562302,0.7026636078953743,0.6621192103345509,finbert-cal
2009-08-12,4,"Although economic activity is likely to remain weak for a time, the Committee continues to anticipate that policy actions to stabilize financial markets and institutions, fiscal and monetary stimulus, and market forces will contribute to a gradual resumption of sustainable economic growth in a context of price stability.",0.7846176624298096,0.14041326940059662,0.07496903091669083,0.7096486315131187,0.660191104234681,finbert-cal
2009-08-12,5,The prices of energy and other commodities have risen of late.,0.283010870218277,0.4739333391189575,0.2430557757616043,0.03995509445667267,1.0549104709872128,finbert-cal
2009-08-12,6,"However, substantial resource slack is likely to dampen cost pressures, and the Committee expects that inflation will remain subdued for some time.",0.32161808013916016,0.2552051246166229,0.4231767952442169,-0.10155871510505676,1.0772883192801765,finbert-cal
2009-08-12,7,"In these circumstances, the Federal Reserve will employ all available tools to promote economic recovery and to preserve price stability.",0.7614578604698181,0.16482259333133698,0.0737195611000061,0.687738299369812,0.696891916120639,finbert-cal
2009-08-12,8,The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and continues to anticipate that economic conditions are likely to warrant exceptionally low levels of the federal funds rate for an extended period.,0.1267024725675583,0.7829064130783081,0.090391144156456,0.036311328411102295,0.6706315070261197,finbert-cal
2009-08-12,9,"As previously announced, to provide support to mortgage lending and housing markets and to improve overall conditions in private credit markets, the Federal Reserve will purchase a total of up to $1.25 trillion of agency mortgage-backed securities and up to $200 billion of agency debt by the end of the year.",0.3755781352519989,0.5545055866241455,0.06991631537675858,0.3056618198752403,0.8807887047076896,finbert-cal
2009-08-12,10,"In addition, the Federal Reserve is in the process of buying $300 billion of Treasury securities.",0.28662294149398804,0.6311647295951843,0.08221230655908585,0.2044106349349022,0.8540185479930893,finbert-cal
2009-08-12,11,"To promote a smooth transition in markets as these purchases of Treasury securities are completed, the Committee has decided to gradually slow the pace of these transactions and anticipates that the full amount will be purchased by the end of October.",0.6527493596076965,0.2645510137081146,0.08269963413476944,0.5700497254729271,0.836349346541177,finbert-cal
2009-08-12,12,The Committee will continue to evaluate the timing and overall amounts of its purchases of securities in light of the evolving economic outlook and conditions in financial markets.,0.12681619822978973,0.7841299176216125,0.08905389159917831,0.03776230663061142,0.6679407402121307,finbert-cal
2009-08-12,13,The Federal Reserve is monitoring the size and composition of its balance sheet and will make adjustments to its credit and liquidity programs as warranted.,0.12739534676074982,0.7769982814788818,0.09560640156269073,0.03178894519805908,0.6829805179137542,finbert-cal
2009-09-23,0,Information received since the Federal Open Market Committee met in August suggests that economic activity has picked up following its severe downturn.,0.8031038641929626,0.11344123631715775,0.0834549069404602,0.7196489572525024,0.6302550453078062,finbert-cal
2009-09-23,1,"Conditions in financial markets have improved further, and activity in the housing sector has increased.",0.7988266348838806,0.12167796492576599,0.07949541509151459,0.719331219792366,0.6370120636903208,finbert-cal
2009-09-23,2,"Household spending seems to be stabilizing, but remains constrained by ongoing job losses, sluggish income growth, lower housing wealth, and tight credit.",0.0909884124994278,0.12961259484291077,0.7793989777565002,-0.6884105652570724,0.6771777910823449,finbert-cal
2009-09-23,3,"Businesses are still cutting back on fixed investment and staffing, though at a slower pace; they continue to make progress in bringing inventory stocks into better alignment with sales.",0.7691213488578796,0.13238362967967987,0.09849504381418228,0.6706263050436974,0.6978726523119158,finbert-cal
2009-09-23,4,"Although economic activity is likely to remain weak for a time, the Committee anticipates that policy actions to stabilize financial markets and institutions, fiscal and monetary stimulus, and market forces will support a strengthening of economic growth and a gradual return to higher levels of resource utilization in a context of price stability.",0.797095775604248,0.1282867193222046,0.07461749017238617,0.7224782854318619,0.6378616738412203,finbert-cal
2009-09-23,5,"With substantial resource slack likely to continue to dampen cost pressures and with longer-term inflation expectations stable, the Committee expects that inflation will remain subdued for some time.",0.6578862071037292,0.1890943944454193,0.15301938354969025,0.504866823554039,0.8776572495598265,finbert-cal
2009-09-23,6,"In these circumstances, the Federal Reserve will continue to employ a wide range of tools to promote economic recovery and to preserve price stability.",0.7547397017478943,0.16895432770252228,0.07630599290132523,0.6784337088465691,0.7091282710909397,finbert-cal
2009-09-23,7,The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and continues to anticipate that economic conditions are likely to warrant exceptionally low levels of the federal funds rate for an extended period.,0.1267024725675583,0.7829064130783081,0.090391144156456,0.036311328411102295,0.6706315070261197,finbert-cal
2009-09-23,8,"To provide support to mortgage lending and housing markets and to improve overall conditions in private credit markets, the Federal Reserve will purchase a total of $1.25 trillion of agency mortgage-backed securities and up to $200 billion of agency debt.",0.7204763889312744,0.21254917979240417,0.06697443127632141,0.653501957654953,0.7464143346871294,finbert-cal
2009-09-23,9,The Committee will gradually slow the pace of these purchases in order to promote a smooth transition in markets and anticipates that they will be executed by the end of the first quarter of 2010.,0.11231809109449387,0.8077880144119263,0.07989386469125748,0.03242422640323639,0.6198977317034535,finbert-cal
2009-09-23,10,"As previously announced, the Federal Reserves purchases of $300 billion of Treasury securities will be completed by the end of October 2009.",0.09368499368429184,0.8411867618560791,0.06512832641601562,0.028556667268276215,0.5451963368702739,finbert-cal
2009-09-23,11,The Committee will continue to evaluate the timing and overall amounts of its purchases of securities in light of the evolving economic outlook and conditions in financial markets.,0.12681619822978973,0.7841299176216125,0.08905389159917831,0.03776230663061142,0.6679407402121307,finbert-cal
2009-09-23,12,The Federal Reserve is monitoring the size and composition of its balance sheet and will make adjustments to its credit and liquidity programs as warranted.,0.12739534676074982,0.7769982814788818,0.09560640156269073,0.03178894519805908,0.6829805179137542,finbert-cal
2009-11-04,0,Information received since the Federal Open Market Committee met in September suggests that economic activity has continued to pick up.,0.8082069158554077,0.11341294646263123,0.07838018983602524,0.7298267260193825,0.6185358811147214,finbert-cal
2009-11-04,1,"Conditions in financial markets were roughly unchanged, on balance, over the intermeeting period.",0.1238216906785965,0.7347288727760315,0.14144949615001678,-0.017627805471420288,0.7617843187011348,finbert-cal
2009-11-04,2,Activity in the housing sector has increased over recent months.,0.7036359310150146,0.20319826900959015,0.09316582977771759,0.6104701012372971,0.7922526225843564,finbert-cal
2009-11-04,3,"Household spending appears to be expanding but remains constrained by ongoing job losses, sluggish income growth, lower housing wealth, and tight credit.",0.08672357350587845,0.1280728578567505,0.7852035760879517,-0.6984800025820732,0.6651232506789251,finbert-cal
2009-11-04,4,"Businesses are still cutting back on fixed investment and staffing, though at a slower pace; they continue to make progress in bringing inventory stocks into better alignment with sales.",0.7691213488578796,0.13238362967967987,0.09849504381418228,0.6706263050436974,0.6978726523119158,finbert-cal
2009-11-04,5,"Although economic activity is likely to remain weak for a time, the Committee anticipates that policy actions to stabilize financial markets and institutions, fiscal and monetary stimulus, and market forces will support a strengthening of economic growth and a gradual return to higher levels of resource utilization in a context of price stability.",0.797095775604248,0.1282867193222046,0.07461749017238617,0.7224782854318619,0.6378616738412203,finbert-cal
2009-11-04,6,"With substantial resource slack likely to continue to dampen cost pressures and with longer-term inflation expectations stable, the Committee expects that inflation will remain subdued for some time.",0.6578862071037292,0.1890943944454193,0.15301938354969025,0.504866823554039,0.8776572495598265,finbert-cal
2009-11-04,7,"In these circumstances, the Federal Reserve will continue to employ a wide range of tools to promote economic recovery and to preserve price stability.",0.7547397017478943,0.16895432770252228,0.07630599290132523,0.6784337088465691,0.7091282710909397,finbert-cal
2009-11-04,8,"The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and continues to anticipate that economic conditions, including low rates of resource utilization, subdued inflation trends, and stable inflation expectations, are likely to warrant exceptionally low levels of the federal funds rate for an extended period.",0.12139930576086044,0.7852337956428528,0.09336685389280319,0.02803245186805725,0.6672332756131221,finbert-cal
2009-11-04,9,"To provide support to mortgage lending and housing markets and to improve overall conditions in private credit markets, the Federal Reserve will purchase a total of $1.25 trillion of agency mortgage-backed securities and about $175 billion of agency debt.",0.7511410713195801,0.18190039694309235,0.06695856153964996,0.6841825097799301,0.7059946152288383,finbert-cal
2009-11-04,10,"The amount of agency debt purchases, while somewhat less than the previously announced maximum of $200 billion, is consistent with the recent path of purchases and reflects the limited availability of agency debt.",0.1505974978208542,0.70770263671875,0.14169993996620178,0.008897557854652405,0.8066656282462968,finbert-cal
2009-11-04,11,"In order to promote a smooth transition in markets, the Committee will gradually slow the pace of its purchases of both agency debt and agency mortgage-backed securities and anticipates that these transactions will be executed by the end of the first quarter of 2010.",0.12061913311481476,0.8049195408821106,0.07446133345365524,0.046157799661159515,0.6232130655001111,finbert-cal
2009-11-04,12,The Committee will continue to evaluate the timing and overall amounts of its purchases of securities in light of the evolving economic outlook and conditions in financial markets.,0.12681619822978973,0.7841299176216125,0.08905389159917831,0.03776230663061142,0.6679407402121307,finbert-cal
2009-11-04,13,The Federal Reserve is monitoring the size and composition of its balance sheet and will make adjustments to its credit and liquidity programs as warranted.,0.12739534676074982,0.7769982814788818,0.09560640156269073,0.03178894519805908,0.6829805179137542,finbert-cal
2009-12-16,0,Information received since the Federal Open Market Committee met in November suggests that economic activity has continued to pick up and that the deterioration in the labor market is abating.,0.7881597280502319,0.11778629571199417,0.0940539613366127,0.6941057667136192,0.6618890231926453,finbert-cal
2009-12-16,1,The housing sector has shown some signs of improvement over recent months.,0.7707721590995789,0.13369719684123993,0.09553062915802002,0.6752415299415588,0.6940380386094902,finbert-cal
2009-12-16,2,"Household spending appears to be expanding at a moderate rate, though it remains constrained by a weak labor market, modest income growth, lower housing wealth, and tight credit.",0.10577796399593353,0.15164093673229218,0.7425811290740967,-0.6368031650781631,0.7446615061514823,finbert-cal
2009-12-16,3,"Businesses are still cutting back on fixed investment, though at a slower pace, and remain reluctant to add to payrolls; they continue to make progress in bringing inventory stocks into better alignment with sales.",0.6951673626899719,0.17025126516819,0.13458141684532166,0.5605859458446503,0.8241057371163882,finbert-cal
2009-12-16,4,Financial market conditions have become more supportive of economic growth.,0.7394428849220276,0.17452667653560638,0.08603038638830185,0.6534124985337257,0.7389114916519399,finbert-cal
2009-12-16,5,"Although economic activity is likely to remain weak for a time, the Committee anticipates that policy actions to stabilize financial markets and institutions, fiscal and monetary stimulus, and market forces will contribute to a strengthening of economic growth and a gradual return to higher levels of resource utilization in a context of price stability.",0.7975881695747375,0.12745894491672516,0.0749528780579567,0.7226352915167809,0.6371403853670053,finbert-cal
2009-12-16,6,"With substantial resource slack likely to continue to dampen cost pressures and with longer-term inflation expectations stable, the Committee expects that inflation will remain subdued for some time.",0.6578862071037292,0.1890943944454193,0.15301938354969025,0.504866823554039,0.8776572495598265,finbert-cal
2009-12-16,7,"The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and continues to anticipate that economic conditions, including low rates of resource utilization, subdued inflation trends, and stable inflation expectations, are likely to warrant exceptionally low levels of the federal funds rate for an extended period.",0.12139930576086044,0.7852337956428528,0.09336685389280319,0.02803245186805725,0.6672332756131221,finbert-cal
2009-12-16,8,"To provide support to mortgage lending and housing markets and to improve overall conditions in private credit markets, the Federal Reserve is in the process of purchasing $1.25 trillion of agency mortgage-backed securities and about $175 billion of agency debt.",0.7713290452957153,0.16177131235599518,0.06689964234828949,0.7044294029474258,0.67588027717483,finbert-cal
2009-12-16,9,"In order to promote a smooth transition in markets, the Committee is gradually slowing the pace of these purchases, and it anticipates that these transactions will be executed by the end of the first quarter of 2010.",0.15899768471717834,0.7625861763954163,0.07841610908508301,0.08058157563209534,0.698692472073126,finbert-cal
2009-12-16,10,The Committee will continue to evaluate the timing and overall amounts of its purchases of securities in light of the evolving economic outlook and conditions in financial markets.,0.12681619822978973,0.7841299176216125,0.08905389159917831,0.03776230663061142,0.6679407402121307,finbert-cal
2009-12-16,11,"In light of ongoing improvements in the functioning of financial markets, the Committee and the Board of Governors anticipate that most of the Federal Reserves special liquidity facilities will expire on February 1, 2010, consistent with the Federal Reserves announcement of June 25, 2009.",0.1725655049085617,0.7387949228286743,0.08863953500986099,0.08392596989870071,0.7416421790480149,finbert-cal
2009-12-16,12,"These facilities include the Asset-Backed Commercial Paper Money Market Mutual Fund Liquidity Facility, the Commercial Paper Funding Facility, the Primary Dealer Credit Facility, and the Term Securities Lending Facility.",0.11956579983234406,0.7920618057250977,0.08837229758501053,0.031193502247333527,0.6529951622496062,finbert-cal
2009-12-16,13,The Federal Reserve will also be working with its central bank counterparties to close its temporary liquidity swap arrangements by February 1.,0.1576390117406845,0.7734256386756897,0.06893524527549744,0.08870376646518707,0.6743161337089683,finbert-cal
2009-12-16,14,The Federal Reserve expects that amounts provided under the Term Auction Facility will continue to be scaled back in early 2010.,0.16396257281303406,0.6481333374977112,0.1879040151834488,-0.023941442370414734,0.8916747221027337,finbert-cal
2009-12-16,15,"The anticipated expiration dates for the Term Asset-Backed Securities Loan Facility remain set at June 30, 2010, for loans backed by new-issue commercial mortgage-backed securities and March 31, 2010, for loans backed by all other types of collateral.",0.09145556390285492,0.8243921995162964,0.08415219187736511,0.007303372025489807,0.586237688986544,finbert-cal
2009-12-16,16,The Federal Reserve is prepared to modify these plans if necessary to support financial stability and economic growth.,0.10431008040904999,0.7738058567047119,0.1218840628862381,-0.01757398247718811,0.6907390743864358,finbert-cal
2010-01-27,0,Information received since the Federal Open Market Committee met in December suggests that economic activity has continued to strengthen and that the deterioration in the labor market is abating.,0.8126142621040344,0.10643381625413895,0.08095195144414902,0.7316623106598854,0.610557942367962,finbert-cal
2010-01-27,1,"Household spending is expanding at a moderate rate but remains constrained by a weak labor market, modest income growth, lower housing wealth, and tight credit.",0.09018027037382126,0.14069251716136932,0.7691271901130676,-0.6789469197392464,0.6947869365553034,finbert-cal
2010-01-27,2,"Business spending on equipment and software appears to be picking up, but investment in structures is still contracting and employers remain reluctant to add to payrolls.",0.11707868427038193,0.16154490411281586,0.7213764190673828,-0.6042977347970009,0.7812123417461483,finbert-cal
2010-01-27,3,Firms have brought inventory stocks into better alignment with sales.,0.8029276132583618,0.12235575169324875,0.07471662014722824,0.7282109931111336,0.6271017209260054,finbert-cal
2010-01-27,4,"While bank lending continues to contract, financial market conditions remain supportive of economic growth.",0.7848037481307983,0.14330799877643585,0.07188829034566879,0.7129154577851295,0.6578439429264078,finbert-cal
2010-01-27,5,"Although the pace of economic recovery is likely to be moderate for a time, the Committee anticipates a gradual return to higher levels of resource utilization in a context of price stability.",0.7967061400413513,0.12351685017347336,0.07977697998285294,0.7169291600584984,0.6411050047274405,finbert-cal
2010-01-27,6,"With substantial resource slack continuing to restrain cost pressures and with longer-term inflation expectations stable, inflation is likely to be subdued for some time.",0.7174873352050781,0.16968443989753723,0.11282825469970703,0.6046590805053711,0.7853732240924906,finbert-cal
2010-01-27,7,"The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and continues to anticipate that economic conditions, including low rates of resource utilization, subdued inflation trends, and stable inflation expectations, are likely to warrant exceptionally low levels of the federal funds rate for an extended period.",0.12139930576086044,0.7852337956428528,0.09336685389280319,0.02803245186805725,0.6672332756131221,finbert-cal
2010-01-27,8,"To provide support to mortgage lending and housing markets and to improve overall conditions in private credit markets, the Federal Reserve is in the process of purchasing $1.25 trillion of agency mortgage-backed securities and about $175 billion of agency debt.",0.7713290452957153,0.16177131235599518,0.06689964234828949,0.7044294029474258,0.67588027717483,finbert-cal
2010-01-27,9,"In order to promote a smooth transition in markets, the Committee is gradually slowing the pace of these purchases, and it anticipates that these transactions will be executed by the end of the first quarter.",0.16101406514644623,0.7559628486633301,0.08302312344312668,0.07799094170331955,0.7121589318044678,finbert-cal
2010-01-27,10,The Committee will continue to evaluate its purchases of securities in light of the evolving economic outlook and conditions in financial markets.,0.13936343789100647,0.7707054018974304,0.08993115276098251,0.049432285130023956,0.6919870156178931,finbert-cal
2010-01-27,11,"In light of improved functioning of financial markets, the Federal Reserve will be closing the Asset-Backed Commercial Paper Money Market Mutual Fund Liquidity Facility, the Commercial Paper Funding Facility, the Primary Dealer Credit Facility, and the Term Securities Lending Facility on February 1, as previously announced.",0.13747763633728027,0.7974190711975098,0.06510326266288757,0.0723743736743927,0.6311595669681499,finbert-cal
2010-01-27,12,"In addition, the temporary liquidity swap arrangements between the Federal Reserve and other central banks will expire on February 1.",0.12327525019645691,0.7812393307685852,0.09548540413379669,0.027789846062660217,0.6751983301858268,finbert-cal
